name,id,categories,lat,long,checkins
O'Flanagan's,3fd66200f964a52010eb1ee3,Pub,40.7638136947,-73.9590089389,5623
Session 73,3fd66200f964a5206ae51ee3,Bar,40.768369,-73.955709,5974
The Dreadfort,4b57fce9f964a520f94728e3,Home (private),40.7657395026,-73.9536162641,2564
Doc Watson's,3fd66200f964a520dfe71ee3,Pub,40.772271,-73.955686,7222
The Gilroy,5306bc0711d213646501260d,Cocktail Bar,40.7746354317,-73.9539922351,422
Jbird Cocktails,4efcafc202d5a2b50f134294,Cocktail Bar,40.7700403753,-73.9551459737,4632
Brother Jimmy's BBQ,3fd66200f964a520d7e81ee3,BBQ Joint,40.772301,-73.955844,16481
MexiBBQ,524b7bb811d27e01bf64f329,Mexican Restaurant,40.7772233831,-73.9523046647,1265
DTUT,51ae935b7dd2de27a217609e,Coffee Shop,40.7808014012,-73.9493393898,2661
Crescent Lounge,4373df00f964a520202a1fe3,Lounge,40.76323248,-73.92871228,2312
ICON,52aa0e6011d2a5eaa62e0cc9,Gay Bar,40.7615121672,-73.9235472679,403
Vesta Trattoria & Wine Bar,49c68eaaf964a5205c571fe3,Italian Restaurant,40.769771,-73.927716,4969
Don Coquí Astoria,4e83d877d22db0f42c745b13,Latin American Restaurant,40.7679837393,-73.9205136005,4638
Bourbon and Vine,522e6d39bce649f91571ea2c,Gastropub,40.7649576644,-73.917131424,681
Fayrooz Cafe Hookah Bar & Lounge,4bea291cb3352d7f8ff254d2,Hookah Bar,40.7653172372,-73.9140978456,1005
Midnight Lounge,52883f27498e9c67784999c3,Hookah Bar,40.766875,-73.912206,296
The Sandwich Bar,51a017705019f698fcc04dd3,Sandwich Place,40.7753743311,-73.9094495773,958
"NYSB - B Terminal, LGA",4e99f7bf7ee539c856ffc4ca,Sports Bar,40.7748170712,-73.8710485949,476
Nag's Head,4ab66881f964a520f27620e3,Bar,40.738275,-74.035961,2039
The House of Jello,52d5e0b611d2e9311f757fa1,Lounge,40.743270874,-74.0477981567,108
Lorenzo's Restaurant & Bar,4b7c8186f964a52086972fe3,Italian Restaurant,40.7668755506,-74.0686548392,816
Molly McEvoys,4f739bb9e4b07e6962945672,Bar,40.7908684671,-74.0586729484,1117
Lucky Strike New York,4a452bd2f964a520e6a71fe3,Bowling Alley,40.7618202496,-74.0009914444,16099
Pacha NYC,43920486f964a520662b1fe3,Nightclub,40.7636249933,-73.9975762367,24061
Hudson Terrace,488deef8f964a52058511fe3,Nightclub,40.7640197738,-73.9975740282,19640
Bar-tini Ultra Lounge,4abadd53f964a520338320e3,Gay Bar,40.761756401,-73.9939557821,16417
The Press Lounge,4bf9ae7d5ec320a1d3ad8ad3,Roof Deck,40.764555348,-73.9958954929,9964
44 & X Hell's Kitchen,4665447af964a5207f471fe3,American Restaurant,40.7610807609,-73.9944435811,10038
Hardware Bar,505b3f57e4b0c1e23aa7cd5e,Gay Bar,40.7631583925,-73.9929457474,6287
Lansdowne Road,46ea2358f964a520cf4a1fe3,Pub,40.760667018,-73.9949476719,15293
Room Service,4a69ba4ef964a52000cc1fe3,Thai Restaurant,40.7618469696,-73.9901509077,15173
Gyu-Kaku Japanese BBQ,4ef0d81fbe7ba3ed7c2296d2,Japanese Restaurant,40.7588327295,-73.9900016954,6549
Social,40c3b000f964a520e8001fe3,Bar,40.7611939261,-73.9870059471,10711
Posh Bar & Lounge,4276bf00f964a5208b211fe3,Gay Bar,40.7643075843,-73.9888215065,19976
Blockheads Burritos,44d8c155f964a52079361fe3,Burrito Place,40.7627158768,-73.9876366407,19826
Valhalla,49c18298f964a520b0551fe3,Bar,40.7659641663,-73.9871379446,13711
Flaming Saddles Saloon,4e6dfab3b61cf2b03c254994,Gay Bar,40.7651626207,-73.9876314999,15755
Sake Bar Hagi,4a7f0d22f964a52094f21fe3,Japanese Restaurant,40.760315733,-73.9833444134,7329
Johnny Utah's,46d07785f964a5204f4a1fe3,Bar,40.7595257346,-73.9785349574,13086
Industry Bar,4c9bb662e9a7ef3bd0ed2e16,Gay Bar,40.7642126285,-73.9870174251,29535
Crowne Plaza Manhattan Times Square,4ab79e30f964a520397a20e3,Hotel,40.7605396241,-73.9846242364,17156
The Three Monkeys,4c520b3b9426c92881c4bf74,Bar,40.7642370526,-73.9832698046,16024
McGee's Pub,3fd66200f964a52092e71ee3,Pub,40.7650064201,-73.9831352234,15031
Landmarc,49ce7e48f964a5204a5a1fe3,American Restaurant,40.7685155476,-73.9819497983,18093
Hudson Hotel,3fd66200f964a520bee71ee3,Hotel,40.7679838849,-73.9851694499,29942
Whiskey Trader,4a241528f964a520f57d1fe3,Bar,40.7629357009,-73.9778060676,8351
Má Pêche,4afc22c8f964a5200a2022e3,Vietnamese Restaurant,40.7627981021,-73.9756939932,10848
Session House Bar & Kitchen,4dd20d20e4cd7f7178c0d34d,Bar,40.757078,-73.9671573,6018
Brinkley's Station,505000f7e4b06999c69f96ec,New American Restaurant,40.7625704811,-73.9673946937,4115
Lips,4c056685d3842d7fea21be41,Other Nightlife,40.7592259,-73.967158,4546
Baker Street Pub,4a01c708f964a520fd701fe3,Pub,40.7621102049,-73.960277444,6908
Honky Tonk Tavern,4eaceb4d7ee59f1608bffa17,Bar,40.7623125611,-73.959978973,3781
Jones Wood Foundry,4d44b335c3e5f04dcf6a9d20,English Restaurant,40.7703450745,-73.9537167144,7519
Bar-Coastal,42474900f964a52078201fe3,Bar,40.7717232097,-73.9532575124,8690
The Supply House,5202340b498e2a22f0d56432,Bar,40.7775195,-73.9522530042,1773
Bondurants,52bfac81498eeba382012f35,Bar,40.7771178464,-73.9520980224,1043
Daly's Pub,4ad0ca02f964a520d1d920e3,Bar,40.762274082,-73.925267092,4038
Rapture Lounge,41f58c00f964a5202a1f1fe3,Lounge,40.7670557499,-73.91701844,6603
The Quays Pub,447c62d1f964a520f3331fe3,Pub,40.7619467311,-73.9110694229,3393
Irish Rover,4176fc00f964a520b61d1fe3,Pub,40.76585964,-73.914577961,4537
McCann's Pub,40e0b100f964a52099011fe3,Pub,40.7741556167,-73.9075613022,5257
Sweet Spot,5269c008498e3ba2a46642fb,Sports Bar,40.7741294276,-73.9128090232,738
Astoria Bowl,4b649083f964a5201dbe2ae3,Bowling Alley,40.7731806291,-73.8949656487,3827
New York Sports Bar,4aef4c19f964a52058d721e3,Sports Bar,40.7745618573,-73.871254921,2018
Wibar,5280454f11d2874c14520b51,Wine Bar,40.7724320076,-73.8655759578,109
The Thomas,4c006d4734ccc928059de1cd,Beer Garden,40.74025379,-74.0372215783,2737
Turtle Club,4b5f7ebcf964a520b5bd29e3,Bar,40.7488517981,-74.0302561035,5627
Park Pent,4edaa76e46907c1b430102b6,Lounge,40.7395461729,-74.0328897026,1593
Cheeseburger In Paradise,4b562071f964a520a30128e3,Burger Joint,40.7872028239,-74.0462422371,12122
The West Five Supper Club,4c7efe0c1009a093b84f464e,Lounge,40.7572375522,-74.0359210968,4205
Carpe Diem Pub & Restaurant,4abfb223f964a520b39120e3,Pub,40.754429,-74.031357,3461
The Pony Bar,49f8f8a2f964a520446d1fe3,Bar,40.7617234528,-73.994153738,23529
Sky Room,4c17d49650389c749264b3cf,Lounge,40.7565057731,-73.9924177726,14966
Rudy's Bar & Grill,3fd66200f964a5208de81ee3,Dive Bar,40.7599938934,-73.9917922354,16300
The New York Beer Company,4f297e04a17c6fd5208ea108,Bar,40.7588466601,-73.9895510674,9973
Réunion Surf Bar,4c4e37dcea24c9b6aa5f4915,Cocktail Bar,40.7595780599,-73.9918899536,10643
5 Napkin Burger,49d8c05df964a520c95d1fe3,Burger Joint,40.7602359899,-73.9912183462,23018
Latitude Bar & Grill,42547800f964a520d3201fe3,Bar,40.760937,-73.9875069,13701
Ritz Bar & Lounge,4ad04456f964a520c7d720e3,Gay Bar,40.760871,-73.990166,22794
Ruby Tuesday,4a43b04ff964a520afa61fe3,American Restaurant,40.7552900608,-73.9870289032,11331
Bourbon Street Bar & Grill,49a2ef6cf964a52096521fe3,Sports Bar,40.760353,-73.989636,16202
Lillie's Times Square,4eefc305be7ba3ed7ae89c9e,Bar,40.7616394393,-73.9860877007,9744
Manhattan Cocktail Classic Gala,4dcdcb04ae603b786d1fd913,Cocktail Bar,40.7529535779,-73.9817317095,578
Therapy NYC,42055e00f964a520681f1fe3,Gay Bar,40.7641546191,-73.9868969055,30499
Boxers HK Sportsbar,50b9a34ce4b0c22ba965f7ff,Gay Bar,40.7634192916,-73.9887161693,9132
Pershing Square Café,3fd66200f964a52059ea1ee3,American Restaurant,40.7522129028,-73.977612555,10187
InterContinental New York Barclay,4a7b8beaf964a52058eb1fe3,Hotel,40.755595897,-73.973801136,10042
The National Bar & Dining Rooms,4cbb8d7e7148f04dc112e3ab,Restaurant,40.7565,-73.972359,6769
Donburi-ya,4a820cc9f964a52066f81fe3,Japanese Restaurant,40.7544649092,-73.9731456986,4283
Upstairs,4b854b28f964a520045531e3,Lounge,40.756198418,-73.971601783,6217
Manchester Pub,40b68100f964a52086001fe3,Pub,40.7539867104,-73.9689731598,5742
Hudson Malone,526f15f8498ee9dd240b5c7d,Restaurant,40.7574000901,-73.9688229561,1034
La Cava Wine Bar,4cf9cb9cc6cca35d97898232,Wine Bar,40.7548393384,-73.9686688833,4155
Redemption,4393e347f964a520792b1fe3,Bar,40.7568697824,-73.9672856411,6993
The Irish Exit,4c082c5a340720a116b98293,Pub,40.7559983705,-73.9677333305,13336
J.G. Melon,3fd66200f964a52044ea1ee3,Burger Joint,40.7710829036,-73.9596116234,11469
The Pony Bar,4f95cf8bd5fb282730b426c5,Bar,40.7697680598,-73.9544034004,10394
UVA Wine Bar & Restaurant,42699000f964a52049211fe3,Italian Restaurant,40.7722435783,-73.9557544102,10204
Five Mile Stone,52f287cc11d26849c4522392,Bar,40.7772632943,-73.952268362,859
Maizal Mexican Cuisine & Tequila Bar,52fc7b27498e42ae4259f9bc,Mexican Restaurant,40.7595212328,-73.9260306251,118
Broadway Station,4b4a466cf964a520e88126e3,Sports Bar,40.762219,-73.925739,4047
Winegasm Bar and Eatery,48aa711bf964a520a4511fe3,Bar,40.7600981615,-73.9204037189,3344
Doyle's Corner,4b42d0b4f964a52022da25e3,Pub,40.7581938816,-73.9173904703,2221
Dominie's,4f220a03e4b0c41c502b2ec5,Bar,40.7657005014,-73.9186764712,3461
Blackbird's,4a298d11f964a520a5951fe3,Bar,40.7632918213,-73.9134514332,3904
Perfection,4bc535885935c9b618baa5d2,Strip Club,40.7599138359,-73.9008669001,2099
Avenue Cafe,4a09d5aaf964a5205f741fe3,Café,40.7652724914,-73.9172986128,5150
Leños,4c663100c2ead13ae041b380,Bar,40.7554521174,-73.8866100336,330
The L Lounge,52407175498e6bfb3996cab5,Lounge,40.7608533709,-73.8730297323,64
Slip Mahoney's Bar & Grill,4ba0138af964a520ea5737e3,Bar,40.772332,-73.865393,1484
Place@Main,4b88ae19f964a520540832e3,Karaoke Bar,40.7621689476,-73.831404425,1444
Buffalo Wild Wings,529dde8b498ebc66e230d2b1,Wings Joint,40.7901041665,-74.0447720026,1745
Finnegan's Pub,522cb84211d20c34ef82194f,Pub,40.746297837,-74.0322089195,672
Hudson Tavern,4a7e36b0f964a52074f11fe3,Bar,40.7529397966,-74.0251322431,5145
Hôtel Americano,4d52f677253d6a314aa77629,Hotel,40.7503977132,-74.0034245986,6369
Ovest Pizzoteca by Luzzo's,4b6399a9f964a52011862ae3,Pizza Place,40.7505869786,-74.003126,5832
The Heath,50e7831ce4b0a9a01671fb98,Lounge,40.7507275735,-74.0041419141,1411
The Eagle,423e0e80f964a52044201fe3,Gay Bar,40.7516977011,-74.0042165148,7723
YOTEL New York,4da5dd2fcda1c55f755f88c5,Hotel,40.7593435226,-73.9954478691,22105
Brother Jimmy's BBQ,49baa2cef964a5208d531fe3,BBQ Joint,40.7504796912,-73.9946157451,14836
Frames Leisure Time Bowl,3fd66200f964a5200ae91ee3,Bowling Alley,40.7573936804,-73.9933009728,18652
Dave & Buster's,44510be3f964a520a0321fe3,Arcade,40.7567174282,-73.9885854721,21969
District Tap House,52e5a55e498e4eb9c9e805ed,Gastropub,40.7541728423,-73.9903173367,802
Local West,4416912af964a52004311fe3,Bar,40.7515159643,-73.9935207367,10433
Beer Authority NYC,4e4e70306365e1419d0205e4,Bar,40.7559981875,-73.9911496639,14760
Karaoke Duet 35,4a732ac9f964a520b9db1fe3,Karaoke Bar,40.7502019744,-73.9864664778,9623
The Keg Room,50bd21b4e4b00ddbb4521e59,Bar,40.7506481598,-73.9861795255,4554
Suite 36,514ca21ae41242c00b229b32,Sports Bar,40.7500529793,-73.9848947525,1782
Bill's Bar & Burger,4c88ea117223b1f7253e2fa8,Burger Joint,40.7592432133,-73.9775852389,16394
Overlook Lounge,41609280f964a5205d1d1fe3,Bar,40.7516004311,-73.972141294,9388
Pig 'n' Whistle,4b60e6c6f964a52087002ae3,Pub,40.75533,-73.968463,7956
The Stag's Head,4a35a5f5f964a520439d1fe3,Pub,40.7555471343,-73.968565464,10381
Cornerstone Tavern,4a79f20cf964a52013e81fe3,Sports Bar,40.7556138071,-73.9682728523,15094
P.J. Clarke's,3fd66200f964a520fbe71ee3,Pub,40.7589387638,-73.9685311334,13999
Opal Bar & Restaurant,456dad27f964a5200c3e1fe3,Lounge,40.7562501204,-73.9677161117,11536
Maya,4a3ee14ef964a52085a31fe3,Latin American Restaurant,40.7631875739,-73.9595542249,5779
Dylan's Candy Bar,3fd66200f964a520f3e71ee3,Candy Store,40.7621523059,-73.9659827441,27756
Z NYC Hotel,4dfa7f1c8877b30c3988120f,Hotel,40.751873578,-73.9477300644,2131
The Stumble Inn,49d012ecf964a520fc5a1fe3,Bar,40.7713810727,-73.9564604237,27365
The Penrose,4fe0eda4e4b0085f8737a2cc,Cocktail Bar,40.7754063158,-73.9531197516,14443
Mad Donkey Beer Bar & Grill,4bf5d5665efe2d7f0e2a6634,Bar,40.7561488,-73.928642,4303
Rèst-âü-Ránt,4a842f0ef964a520ddfb1fe3,Wine Bar,40.7585342833,-73.9291369915,2479
Studio Square Rooftop,4fdf89ffe4b09d54189f5347,Lounge,40.7547425453,-73.9246952534,553
Cávo,4c3ce8e30928b7136bf494ef,Greek Restaurant,40.7602601863,-73.9151686542,3984
Gleason's,4a3d6d24f964a52041a21fe3,Bar,40.761154,-73.92350439,5598
Pachanga Patterson,4d20e6db5acaa35d75bbcb35,Mexican Restaurant,40.7634137137,-73.9212083817,4487
The Little Republic of (B)Rhody Jenner,504158bee4b0ba0a52465911,Speakeasy,40.7571463022,-73.9119765431,775
DiWine,4a298d7cf964a520a6951fe3,Restaurant,40.760752346,-73.9157138765,4127
The Thirsty Gargoyles,525f286a11d27a0be02f7b7f,Speakeasy,40.750574,-73.893844,60
Bocaito,533cb76a11d2209d3457105c,Cocktail Bar,40.7556250161,-73.8857544737,27
30 Ave & 82 Street,4e07c296c65b5bf277924399,Karaoke Bar,40.7600349833,-73.8859956386,144
Amaru Pisco Bar,4e2f5d051f6ed9df901fba08,Lounge,40.755782,-73.88304,908
Astoria Bier & Cheese,5323a8dd498e9e831c463545,Gourmet Shop,40.7747078939,-73.9083710023,334
A Taste of Prime Tavern,4c726df4376da0936b45a6c6,Bar,40.7686955018,-73.861631155,2118
Big Apple Brews,4bb538672ea195211933aa2f,Beer Garden,40.757809,-73.845511,650
Ringside Lounge,4bf844d95ec320a1517788d3,Dive Bar,40.7472569628,-74.0620136261,656
Corkscrew Tavern,45c1e19af964a52031421fe3,Bar,40.7495934452,-74.0427696777,2812
Bin 14,49dfb616f964a52002611fe3,Wine Bar,40.7529754518,-74.0261363699,3408
The Madison Bar and Grill,44f9871ef964a52064381fe3,American Restaurant,40.7531091696,-74.026170797,7835
Pier 60,4ba67209f964a520405339e3,Harbor / Marina,40.7466585754,-74.0107353523,7231
Avenue,4ad9f641f964a5206e1c21e3,Nightclub,40.7441096978,-74.0067127508,14942
Barracuda Bar,3fd66200f964a5209fe51ee3,Gay Bar,40.7445004705,-73.9984951338,14752
Tipsy Parson,4adf7af0f964a520fa7a21e3,New American Restaurant,40.744378,-74.002858,9823
American Whiskey,520b8bb411d273d89fe0b8a1,Cocktail Bar,40.7492644605,-73.9942656781,3266
Lucy's Cantina Royale,4afc7137f964a520c32222e3,Latin American Restaurant,40.7517110266,-73.9930915833,12132
Rare Bar & Grill,4bca32ff0687ef3be789dbcc,Burger Joint,40.7457379575,-73.9936745798,13689
The Flying Puck,4b1033dbf964a520356b23e3,Sports Bar,40.7486862603,-73.9923489062,5834
Pocha 32,49f47acdf964a5200b6b1fe3,Korean Restaurant,40.7477333337,-73.9865181292,11300
Soju Haus,5216c31b11d29f200adb7faa,Lounge,40.7471866325,-73.9852784924,2031
Monarch Rooftop Lounge,5202ca16498ef651c47e90b3,Lounge,40.7504430776,-73.9869600349,1594
Izakaya MEW,51e8ce40498ea1fb0180efb2,Japanese Restaurant,40.7502758482,-73.9864377826,1738
The Liberty,4f42ce8fe4b0899ccd92ca55,Bar,40.7498091453,-73.9856779575,7823
Galway Pub,48821a51f964a52033511fe3,Pub,40.7495229863,-73.9832296306,16374
Legends New York,49ccb947f964a5208c591fe3,Pub,40.7480941545,-73.9860963821,14142
Refinery Rooftop,51d361d6498ea6250df6761d,Cocktail Bar,40.7522585466,-73.9854564037,2787
Duke's,4aa1a6a8f964a520654120e3,BBQ Joint,40.747813242,-73.9766811613,10046
Park Avenue Tavern,4ce9ac41e888f04db250496b,Bar,40.7502730888,-73.9788678353,10732
Pod 39 Rooftop Bar,502eabc5e4b0bde7260e8391,Cocktail Bar,40.7493458583,-73.9765799046,3671
Zengo,4bb7d3f77421a593c120c140,Latin American Restaurant,40.7496480061,-73.9756997325,8948
Calico Jack's Cantina,3fd66200f964a5207fe71ee3,Mexican Restaurant,40.749994798,-73.9722503439,9468
McFadden's Saloon,42644a00f964a52029211fe3,Bar,40.7499203906,-73.9723306964,13138
Turtle Bay NYC,3fd66200f964a52001e81ee3,Bar,40.7563531921,-73.9676759345,21707
Public House,4a6a09fcf964a52072cc1fe3,Bar,40.7505761161,-73.9761646204,16260
TAO,440754f8f964a5204d301fe3,Asian Restaurant,40.7628577636,-73.9716190015,16998
Draught 55,50ad3749e4b0b5a4b0f516f6,Pub,40.7582210753,-73.966550969,4316
Midtown 1015 Sutton Place,3fd66200f964a520f4e71ee3,Bar,40.7570523407,-73.9672110261,14521
Anable Basin Sailing Bar & Grill,4c460e13342c1b8d2e6ab589,Bar,40.7494352648,-73.9557552338,667
The Baroness Bar,525c1acc498e80d1f8814ac7,Bar,40.7516338145,-73.9398148656,512
Dutch Kills Centraal,523b90f411d2eb61e76f50d0,Gastropub,40.7535068169,-73.9347163201,675
Karaoke Shout,4b2b0669f964a520cab324e3,Karaoke Bar,40.757891355,-73.9200106628,2652
Mar's,51d4d4c6498e62117068703d,Cocktail Bar,40.758301866,-73.9240844709,1241
Flo Lounge Restaurant,4aa54f31f964a520f74720e3,New American Restaurant,40.7640638026,-73.9157795906,4055
Dillingers Pub & Grill,4b44b8e7f964a52059fa25e3,Bar,40.7613763853,-73.9093872204,5231
Grand Café,4a5f5fdff964a52079bf1fe3,Restaurant,40.7646503645,-73.916517822,7030
Playground,4c73ce7913228cfa14942e65,Karaoke Bar,40.746541,-73.8937801123,555
True Colors Bar,4cbd00e8bac93704f4c9fb7c,Gay Bar,40.747477,-73.886074,810
Sabor Latino New York,4c98dcf4f419a0935f497388,Spanish Restaurant,40.7487220008,-73.8698254479,320
Super Star KTV (星光大道),53115bfe498e1440fa0bf325,Karaoke Bar,40.754393,-73.833928,42
NYC Skyline,4cccc66297d0224b577062b8,Scenic Lookout,40.7570229321,-74.0949666411,1837
The Junction Bar,4b70bc04f964a520242c2de3,Bar,40.7613333866,-74.0756821632,2122
City Bistro,49cc44a5f964a5205b591fe3,Bar,40.7531277428,-74.0256486518,6845
Willie McBride's,49cf90f2f964a520ae5a1fe3,Bar,40.745213,-74.034547,6411
Gaslight Lounge,4de0334681305a50777ff565,Lounge,40.7407931499,-74.0053240442,9837
The Half King,3fd66200f964a52036eb1ee3,Bar,40.7478032059,-74.0044747476,17554
1 OAK,4b73ab13f964a520dbb72de3,Nightclub,40.7438035729,-74.0063397521,13611
Marquee,40a2ba80f964a520fef21ee3,Nightclub,40.7500709334,-74.0027244961,22367
Markt,3fd66200f964a520f1e61ee3,Belgian Restaurant,40.7415834952,-73.9937147516,13004
Bounce Sporting Club,4e5e96dbd4c08cf7f58fe276,Sports Bar,40.7415038935,-73.9932728615,11315
The Ainsworth,4aa2d477f964a520484220e3,Sports Bar,40.7452597546,-73.9924751612,23205
Rogue,434da380f964a520a4281fe3,Sports Bar,40.7442779652,-73.9918479653,14984
40/40 Club,40f32600f964a520730a1fe3,Sports Bar,40.7431140257,-73.9891752868,10055
Third Floor Cafe,411ff900f964a520240c1fe3,Lounge,40.74713594,-73.9852957096,11592
ilili,49c43598f964a520ad561fe3,Mediterranean Restaurant,40.7442854963,-73.9874880247,13000
Stout,42756d80f964a5207d211fe3,Sports Bar,40.7498577611,-73.9900476069,33732
Turntable Mad for Chicken,49ebc888f964a5202d671fe3,Korean Restaurant,40.7470972759,-73.9856917055,11878
The Cannibal Beer & Butcher,4e4e8ef61fc7e04d29e227f3,Butcher,40.7437008127,-73.9827758074,6169
Middle Branch,4fb592dfe4b006bb8ad882a0,Speakeasy,40.7454695805,-73.9793556726,4523
Joshua Tree,3fd66200f964a52046e71ee3,Bar,40.7460212038,-73.9778921571,11880
Windsor Court,4dded07445dd033c3937b4eb,Residential Building (Apartment / Condo),40.7444738708,-73.9797746378,7835
Mercury Bar,3fd66200f964a52056e71ee3,Bar,40.745212,-73.978328,12118
Reichenbach Hall,518c165e498e3e2f401b3ebc,Beer Garden,40.7507563488,-73.9840158911,4025
Wharf Bar & Grill,46cc7756f964a5203b4a1fe3,Sports Bar,40.7486387298,-73.9756679535,15831
The Campbell Apartment,3fd66200f964a52071e71ee3,Cocktail Bar,40.7525295695,-73.9777371959,16575
Grand Central Oyster Bar,3fd66200f964a52074e71ee3,Seafood Restaurant,40.7525049868,-73.9775800376,17989
The Perfect Pint,4a859ca3f964a520a5fe1fe3,Pub,40.7527518611,-73.9730538675,12710
Hofbräu Bierhaus NYC,4d5b3dd522ad2d430a63e695,German Restaurant,40.752741008,-73.9733079722,18585
LAVO,4c7ecc952042b1f79b0dc1ad,Nightclub,40.7628166613,-73.9716936148,28010
Rockaway Brewing Co.,50244fd4e4b065daa53e03b3,Brewery,40.7472149386,-73.9550598741,575
Skinny's Cantina,4eb9eeaaf5b9ea8ad7395868,Mexican Restaurant,40.7455500345,-73.9570426941,3157
SHI,4b47eb5cf964a520f54326e3,Asian Restaurant,40.7461631407,-73.9572238338,4958
Corner Bistro,4f53bec1e4b0b589397c60a5,Burger Joint,40.7448419093,-73.953590434,2568
Bliss Street Station Restaurant,4b097187f964a520591723e3,Karaoke Bar,40.7425269906,-73.9178554984,1473
Cafe Bar,4ae3c32df964a520bb9821e3,Breakfast Spot,40.7579737305,-73.9233783394,4090
Raven's Head Public House,4e56c9c9483b0500f8ca6aa4,Pub,40.7591366749,-73.9198017149,4896
The Dugout,4be72da7cf200f472b61153c,Bar,40.7452554757,-73.9036745131,540
The Shady Lady,51284f34e4b0ac94e6be0e9c,Bar,40.7653848116,-73.9181827397,1796
Mamajuana Cafe Queens,4fed0388e4b08f8ae39994d0,Café,40.7527381764,-73.9049376386,1525
108 Lounge,52771c8d498ed7d6bfb98ab5,Lounge,40.7500016768,-73.857892187,29
Baidu,4a74c4def964a52084df1fe3,Hotpot Restaurant,40.7608205988,-73.8329839121,1530
Mikie Squared,4a3ad481f964a52057a01fe3,Sports Bar,40.7439599203,-74.0289421591,6484
Gallow Green (Rooftop Garden Bar at the McKittrick Hotel),4ff260e7e4b020c287b83193,Roof Deck,40.7507301262,-74.0041361756,6621
Bagatelle New York,4fca7a3ae4b0e1632206d570,French Restaurant,40.7397096881,-74.0062192447,5136
Revel,46dda121f964a520924a1fe3,American Restaurant,40.7396988414,-74.006913596,8971
Fig & Olive,45b24bbef964a520a5411fe3,Mediterranean Restaurant,40.740715941,-74.0069422881,10486
CK14 - The Crooked Knife,4bcff34077b29c7448088a82,Pub,40.739002,-74.001545,7899
Bathtub Gin,4dc34fc7ae608779d1064ae9,Speakeasy,40.7435910599,-74.0033499976,11094
Elmo Restaurant & Lounge,3fd66200f964a520cee51ee3,American Restaurant,40.741797,-73.997271,17142
Petite Abeille,49dcb7e4f964a5209c5f1fe3,Belgian Restaurant,40.7389403048,-73.9944952303,10827
SLATE,40e35400f964a520e6091fe3,Pool Hall,40.741437092,-73.9932441673,16080
Barn Joo,51351b70d86c62becd75cde8,Bar,40.7385918163,-73.9898729324,3171
Heartland Brewery,3fd66200f964a52028e41ee3,Brewery,40.7368846655,-73.9907312393,22302
Maysville,5096f9a5e4b0ad3a967b4237,New American Restaurant,40.7440535347,-73.9897377042,6104
Milk & Honey,3fd66200f964a520f2ea1ee3,Speakeasy,40.7404858893,-73.9873194695,6780
Old Town Bar,3fd66200f964a52067e91ee3,Bar,40.737216,-73.989348,14642
The NoMad,4f6e6af3e4b0463c94b07375,American Restaurant,40.7450865526,-73.988538261,10251
M Booth,4b4c909ef964a52040b626e3,Office,40.739682284,-73.9868280372,11049
Pranna,49d0cb5ff964a520315b1fe3,Cocktail Bar,40.7440100805,-73.9856515321,16220
Rattle N Hum,48e0bd97f964a5201a521fe3,Bar,40.7473546868,-73.9844004114,20307
Ace Hotel Lobby Bar,4adfb640f964a520e57c21e3,Hotel Bar,40.7458101407,-73.9883065224,29759
Babylon Hookah Lounge / Nightclub,4dc725b01f6ef43b8a4056b4,Hookah Bar,40.74552,-73.977675,6789
PS 450,4276bf00f964a5208c211fe3,Bar,40.744979739,-73.9828967603,16772
Woorijip,49becfd3f964a520e0541fe3,Korean Restaurant,40.7476896614,-73.9863976093,22322
Cask Bar & Kitchen,4b19bf81f964a52050e323e3,Pub,40.7453524514,-73.9791777556,13910
The Plaza,49d18dfdf964a5208f5b1fe3,Hotel,40.7642003139,-73.9739262609,29997
Banc Cafe,42508380f964a520bb201fe3,Bar,40.743313,-73.9799259401,13595
Alobar,4d88f9cfd85f37048f42dddb,American Restaurant,40.7457440285,-73.9532058521,3884
Dominie's Hoek,4a5f5afef964a52073bf1fe3,Bar,40.74354,-73.9537,6859
The Creek and The Cave,4a187920f964a520b7791fe3,Comedy Club,40.7431176694,-73.9515354951,6890
Sweetleaf,51435bb3e4b0df06d5e4e9ef,Café,40.7465232897,-73.9565981822,2823
LIC Bar,43e4e9c1f964a520ee2e1fe3,Bar,40.747002,-73.952798,6056
The Jeffrey Craft Beer & Bites,4ff74eeae4b0f08304f382fc,Beer Garden,40.7609898848,-73.9629464435,3848
Sunswick 35/35,4aaa9905f964a520865620e3,Bar,40.7566138939,-73.9254794334,6881
Claret,4a5a1e8cf964a520beb91fe3,Wine Bar,40.746523,-73.918039,1819
The Copper Kettle Bar & Resturant,4bdcbf32afe8c9b6ddd85085,American Restaurant,40.7458695854,-73.9134462986,1803
BQE Billiards Bar & Grill,4a843f96f964a52005fc1fe3,Pool Hall,40.752458,-73.89598125,1074
Break Bar & Billiards,4a47eee3f964a52057aa1fe3,Pool Hall,40.7613103133,-73.9244231835,6557
SingleCut Beersmiths,4f68de6bd5fbee32e5f4f3a5,Brewery,40.7783316518,-73.9017891884,3132
Hyundai Club,4c27aa39136d20a15b5ee761,Sports Bar,40.7562317407,-73.8460213772,858
Biergarten,51c351b2498e066feeb66e9c,Beer Garden,40.77135549,-73.865840118,717
Don Juan's Square,500ad048e4b0092312497203,Speakeasy,40.7652922593,-74.0816706627,747
